Apps,Version,Pubs,Datasets,ntax,alignment_counts,site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,CPU_usage
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,0:23.51,1789332,215%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:10.72,1284800,155%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:10.51,1280892,155%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:12.34,1287752,152%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:14.57,1287084,150%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:11.73,1287968,154%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:10.71,1279196,155%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:11.43,1280556,154%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:12.09,1286700,152%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:13.77,1283172,150%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,1:10.11,1279040,156%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,18:54.79,1181412,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,18:56.13,1428100,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:07.61,1265416,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:08.19,1274796,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:05.09,1263472,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:00.66,1433700,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:01.95,1421000,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:00.32,1405796,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:03.05,1268520,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,macOS,Apple M1,03/19/2022,TRUE,19:10.68,1370616,102%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.96,352408,132%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.95,353740,134%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.95,354344,135%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.96,355864,135%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.92,356668,136%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.97,350488,134%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.96,350552,133%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.96,352316,134%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.97,350336,133%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.96,358800,134%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.54,606732,128%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.75,602908,124%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.58,604956,127%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.53,619344,128%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.53,606836,127%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.51,601208,128%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.50,605812,129%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.53,610072,127%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.57,599132,128%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:05.53,607348,128%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.79,354596,230%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.81,354152,233%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.80,355880,227%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.79,356528,227%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.79,349872,243%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.80,352728,223%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.79,352976,224%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.79,356144,231%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.79,350432,229%
SEGUL (--datatype ignore),0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:00.81,353516,223%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.35,609120,214%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.33,607996,220%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.32,617968,215%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.33,611036,216%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.37,609776,213%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.34,612988,214%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.33,607148,219%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.35,611172,214%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.34,603612,218%
SEGUL (--datatype ignore),0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.37,614668,212%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.00,1170876,994%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.96,1170664,1012%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.91,1172728,1031%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.04,1170460,973%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.00,1170356,994%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.92,1171220,1035%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.99,1171232,998%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.00,1170776,983%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:01.93,1172440,1026%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:02.04,1172780,969%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.81,1774936,445%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.74,1782192,457%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.76,1775456,440%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.82,1774028,444%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.81,1783232,444%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.81,1779240,443%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.72,1772840,467%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.69,1784180,465%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.65,1773440,453%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:03.72,1785196,451%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:22.89,1171100,178%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:23.16,1170588,178%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:22.29,1170552,180%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:22.45,1170472,180%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:23.01,1173140,176%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:23.57,1172936,175%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:23.44,1171448,176%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:35.47,1172480,150%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:23.34,1172956,176%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,0:23.69,1170308,175%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,7:58.07,1776340,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,7:49.85,1786448,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,8:20.11,1782956,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,7:57.73,1775068,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,7:56.57,1786072,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,7:57.68,1785292,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,8:09.86,1779292,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,7:59.79,1774208,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,8:07.64,1784216,102%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,03/10/2022,TRUE,7:53.82,1784120,102%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.61,350760,131%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.66,352360,134%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.59,355428,138%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.56,352308,135%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.57,354716,134%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.57,350784,133%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.60,352276,133%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.58,351416,142%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.66,355572,134%
SEGUL,0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:02.57,352484,138%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.19,609420,118%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.14,607780,125%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.05,602108,128%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.07,608740,128%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.20,598572,129%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.09,597400,128%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.06,599556,128%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.05,610356,128%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.22,602628,127%
SEGUL,0.18.1,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:05.14,605696,127%
SEGUL (--datatype ignore),0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:00.73,354096,233%
SEGUL (--datatype ignore),0.18.1,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:00.73,353612,222%
